metodo,psi2,tempo,z
Solucao Analitica,6.549647048279219e-23,1.83e-14,62.90913531998044
Solucao Analitica,2.9087622807631693e-23,1.83e-14,63.32437713727407
Solucao Analitica,1.2830319045414677e-23,1.83e-14,63.73961895456764
Solucao Analitica,5.620889619143971e-24,1.83e-14,64.15486077186127
Solucao Analitica,2.445760839247589e-24,1.83e-14,64.57010258915484
Solucao Analitica,1.056990987409764e-24,1.83e-14,64.98534440644846
Solucao Analitica,4.53737481808229e-25,1.83e-14,65.40058622374204
Solucao Analitica,1.934610614970847e-25,1.83e-14,65.81582804103566
Solucao Analitica,8.19463547279842e-26,1.83e-14,66.23106985832923
Solucao Analitica,3.4477425338757555e-26,1.83e-14,66.64631167562285
Solucao Analitica,1.4414377847365285e-26,1.83e-14,67.06155349291643
Solucao Analitica,5.9847063108755306e-27,1.83e-14,67.47679531021006
Solucao Analitica,2.466391028408069e-27,1.83e-14,67.89203712750363
Solucao Analitica,1.0076501960568438e-27,1.83e-14,68.30727894479726
Solucao Analitica,4.07856981458027e-28,1.83e-14,68.72252076209082
Solucao Analitica,1.628290828260205e-28,1.83e-14,69.13776257938446
Solucao Analitica,6.411096463232467e-29,1.83e-14,69.55300439667802
Solucao Analitica,2.4635025702316943e-29,1.83e-14,69.96824621397165
Solucao Analitica,9.377842584681346e-30,1.83e-14,70.38348803126522
Solucao Analitica,3.455146742660286e-30,1.83e-14,70.79872984855885
Solucao Analitica,1.2555314715825387e-30,1.83e-14,71.21397166585248
Solucao Analitica,4.291364830415521e-31,1.83e-14,71.62921348314605
Solucao Analitica,1.4406612281652914e-31,1.83e-14,72.04445530043968
Solucao Analitica,3.7038225622686976e-32,1.83e-14,72.45969711773324
Solucao Analitica,4.6365552811374144e-33,1.83e-14,72.87493893502688
Solucao Analitica,4.285885599294171e-33,1.83e-14,73.29018075232044
Solucao Analitica,2.0160803697270346e-32,1.83e-14,73.70542256961407
Solucao Analitica,4.940186179582315e-32,1.83e-14,74.12066438690765
Solucao Analitica,7.016545105028816e-32,1.83e-14,74.53590620420127
Solucao Analitica,9.648681269521307e-32,1.83e-14,74.95114802149484
Solucao Analitica,9.876814592139276e-32,1.83e-14,75.36638983878846
Solucao Analitica,1.0517691130604937e-31,1.83e-14,75.78163165608204
Solucao Analitica,8.791101415274672e-32,1.83e-14,76.19687347337567
Solucao Analitica,7.949917440595688e-32,1.83e-14,76.61211529066924
Solucao Analitica,6.55293954104174e-32,1.83e-14,77.02735710796287
Solucao Analitica,6.531622187457512e-32,1.83e-14,77.44259892525643
Solucao Analitica,6.737033787689506e-32,1.83e-14,77.85784074255007
Solucao Analitica,8.779681878100988e-32,1.83e-14,78.27308255984363
Solucao Analitica,1.0245719609428924e-31,1.83e-14,78.68832437713726
Solucao Analitica,1.37261291805193e-31,1.83e-14,79.10356619443083
Solucao Analitica,1.490451279493931e-31,1.83e-14,79.51880801172446
Solucao Analitica,1.6659239592948639e-31,1.83e-14,79.93404982901802
Solucao Analitica,1.528791489199956e-31,1.83e-14,80.34929164631166
Solucao Analitica,1.408958658563438e-31,1.83e-14,80.76453346360529
Solucao Analitica,1.1296026498773699e-31,1.83e-14,81.17977528089885
Solucao Analitica,1.019523336143844e-31,1.83e-14,81.59501709819249
Solucao Analitica,8.70163327664225e-32,1.83e-14,82.01025891548605
Solucao Analitica,9.116276842361651e-32,1.83e-14,82.42550073277968
Solucao Analitica,9.618641706843115e-32,1.83e-14,82.84074255007326
Solucao Analitica,1.143108615558228e-31,1.83e-14,83.25598436736688
Solucao Analitica,1.2845343341103367e-31,1.83e-14,83.67122618466045
Solucao Analitica,1.4380512025461871e-31,1.83e-14,84.08646800195407
Solucao Analitica,1.4783894508546748e-31,1.83e-14,84.50170981924765
Solucao Analitica,1.389122844750511e-31,1.83e-14,84.91695163654127
Solucao Analitica,1.2518173494337465e-31,1.83e-14,85.33219345383485
Solucao Analitica,1.0465828479137502e-31,1.83e-14,85.74743527112848
Solucao Analitica,7.880907432766507e-32,1.83e-14,86.16267708842204
Solucao Analitica,6.469103904352345e-32,1.83e-14,86.57791890571568
Solucao Analitica,5.837956980880819e-32,1.83e-14,86.99316072300924
Solucao Analitica,5.764849266267493e-32,1.83e-14,87.40840254030287
Solucao Analitica,6.027150391479824e-32,1.83e-14,87.82364435759644
Solucao Analitica,6.493791698026893e-32,1.83e-14,88.23888617489007
Solucao Analitica,6.814306872825667e-32,1.83e-14,88.65412799218363
Solucao Analitica,7.351724111260464e-32,1.83e-14,89.06936980947727
Solucao Analitica,6.922431456793725e-32,1.83e-14,89.4846116267709
Solucao Analitica,6.361144824700608e-32,1.83e-14,89.89985344406446
Solucao Analitica,5.048699887635074e-32,1.83e-14,90.3150952613581
Solucao Analitica,3.593809361553562e-32,1.83e-14,90.73033707865166
Solucao Analitica,2.490763732597594e-32,1.83e-14,91.14557889594529
Solucao Analitica,1.3718590036182192e-32,1.83e-14,91.56082071323885
Solucao Analitica,9.920123474745856e-33,1.83e-14,91.97606253053249
Solucao Analitica,9.123721579914118e-33,1.83e-14,92.39130434782606
Solucao Analitica,8.680254491798534e-33,1.83e-14,92.80654616511968
Solucao Analitica,1.2369420386641403e-32,1.83e-14,93.22178798241326
Solucao Analitica,1.599144790890205e-32,1.83e-14,93.63702979970688
Solucao Analitica,1.6151969810575356e-32,1.83e-14,94.05227161700046
Solucao Analitica,1.4893861234640923e-32,1.83e-14,94.46751343429408
Solucao Analitica,1.145865634640287e-32,1.83e-14,94.88275525158765
Solucao Analitica,9.325737395255428e-33,1.83e-14,95.29799706888129
Solucao Analitica,9.155700926328379e-33,1.83e-14,95.71323888617485
Solucao Analitica,5.317278103146665e-33,1.83e-14,96.12848070346848
Solucao Analitica,6.036656630867659e-33,1.83e-14,96.54372252076205
Solucao Analitica,4.6958946792011255e-33,1.83e-14,96.95896433805568
Solucao Analitica,2.211259616707749e-33,1.83e-14,97.37420615534924
Solucao Analitica,1.1776837564033719e-33,1.83e-14,97.78944797264288
Solucao Analitica,1.0425532865839794e-33,1.83e-14,98.20468978993651
Solucao Analitica,1.0784501289932074e-33,1.83e-14,98.61993160723007
Solucao Analitica,3.157514316814829e-33,1.83e-14,99.0351734245237
Solucao Analitica,7.1459780137975e-33,1.83e-14,99.45041524181727
Solucao Analitica,1.2177912824271626e-32,1.83e-14,99.8656570591109
Solucao Analitica,1.4403603011668165e-32,1.83e-14,100.28089887640446
Solucao Analitica,1.7035210224680346e-32,1.83e-14,100.6961406936981
Solucao Analitica,1.8843321380475124e-32,1.83e-14,101.11138251099166
Solucao Analitica,2.122993123436946e-32,1.83e-14,101.5266243282853
Solucao Analitica,2.0530319657217857e-32,1.83e-14,101.94186614557887
Solucao Analitica,2.2717439254782416e-32,1.83e-14,102.35710796287249
Solucao Analitica,1.5917454227825032e-32,1.83e-14,102.77234978016607
Solucao Analitica,1.0867925021983976e-32,1.83e-14,103.18759159745969
Solucao Analitica,1.0691253363843171e-32,1.83e-14,103.60283341475326
Solucao Analitica,9.891949531378664e-33,1.83e-14,104.01807523204688
Solucao Analitica,1.2579729119477333e-32,1.83e-14,104.43331704934046
Solucao Analitica,1.707967430869066e-32,1.83e-14,104.8485588666341
Solucao Analitica,2.0393428148489212e-32,1.83e-14,105.26380068392766
Solucao Analitica,2.231225810699748e-32,1.83e-14,105.67904250122129
Solucao Analitica,2.6171625226158624e-32,1.83e-14,106.09428431851485
Solucao Analitica,2.5910139797629336e-32,1.83e-14,106.50952613580849
Solucao Analitica,2.702047647382299e-32,1.83e-14,106.92476795310212
Solucao Analitica,2.1061557552526092e-32,1.83e-14,107.34000977039568
Solucao Analitica,1.7093494348269433e-32,1.83e-14,107.75525158768932
Solucao Analitica,1.2826773746684272e-32,1.83e-14,108.17049340498288
Solucao Analitica,9.930975110886343e-33,1.83e-14,108.58573522227651
Solucao Analitica,7.029101181780629e-33,1.83e-14,109.00097703957007
Solucao Analitica,7.99496141967829e-33,1.83e-14,109.41621885686371
Solucao Analitica,9.317848405471724e-33,1.83e-14,109.83146067415727
Solucao Analitica,1.2591206781554293e-32,1.83e-14,110.2467024914509
Solucao Analitica,1.310129592313002e-32,1.83e-14,110.66194430874447
Solucao Analitica,1.731032824085959e-32,1.83e-14,111.0771861260381
Solucao Analitica,2.0451999839623477e-32,1.83e-14,111.49242794333168
Solucao Analitica,2.181224203617334e-32,1.83e-14,111.9076697606253
Solucao Analitica,2.114361970856369e-32,1.83e-14,112.32291157791887
Solucao Analitica,1.8857125797331826e-32,1.83e-14,112.73815339521249
Solucao Analitica,1.664688321466412e-32,1.83e-14,113.15339521250607
Solucao Analitica,1.6680137122568186e-32,1.83e-14,113.5686370297997
Solucao Analitica,1.2393319381634005e-32,1.83e-14,113.98387884709327
Solucao Analitica,1.4391176564041228e-32,1.83e-14,114.3991206643869
Solucao Analitica,1.7504033623145756e-32,1.83e-14,114.81436248168046
Solucao Analitica,2.1739646502586566e-32,1.83e-14,115.2296042989741
Solucao Analitica,2.3933964601013395e-32,1.83e-14,115.64484611626771
Solucao Analitica,3.0812730584458e-32,1.83e-14,116.06008793356129
Solucao Analitica,3.7151716291829213e-32,1.83e-14,116.47532975085493
Solucao Analitica,4.194570054189618e-32,1.83e-14,116.89057156814854
Solucao Analitica,4.545737731409779e-32,1.83e-14,117.30581338544212
Solucao Analitica,4.934306515881877e-32,1.83e-14,117.72105520273568
Solucao Analitica,4.885460867888561e-32,1.83e-14,118.13629702002926
Solucao Analitica,4.8834220490937365e-32,1.83e-14,118.55153883732294
Solucao Analitica,4.0799520804785304e-32,1.83e-14,118.96678065461651
Solucao Analitica,3.686503234104216e-32,1.83e-14,119.38202247191008
Solucao Analitica,4.2099144629922665e-32,1.83e-14,119.79726428920365
Solucao Analitica,4.974633102813721e-32,1.83e-14,120.21250610649734
Solucao Analitica,5.315986303744832e-32,1.83e-14,120.6277479237909
Solucao Analitica,6.648475350901153e-32,1.83e-14,121.04298974108448
Solucao Analitica,6.887064035181322e-32,1.83e-14,121.45823155837805
Solucao Analitica,7.412550217362054e-32,1.83e-14,121.87347337567174
Solucao Analitica,6.994286250148634e-32,1.83e-14,122.2887151929653
Solucao Analitica,7.196532169153119e-32,1.83e-14,122.70395701025888
Solucao Analitica,6.174709882675443e-32,1.83e-14,123.11919882755244
Solucao Analitica,5.179356474807813e-32,1.83e-14,123.53444064484613
Solucao Analitica,4.1791194698876213e-32,1.83e-14,123.9496824621397
Solucao Analitica,4.0993859617024095e-32,1.83e-14,124.36492427943327
Solucao Analitica,4.1531225421729656e-32,1.83e-14,124.78016609672696
Solucao Analitica,4.678863865787843e-32,1.83e-14,125.19540791402052
Solucao Analitica,4.449561381875617e-32,1.83e-14,125.6106497313141
Solucao Analitica,3.917240416238802e-32,1.83e-14,126.02589154860766
Solucao Analitica,3.686145872074283e-32,1.83e-14,126.44113336590135
Solucao Analitica,3.566373722139196e-32,1.83e-14,126.85637518319493
Solucao Analitica,3.142348982234234e-32,1.83e-14,127.27161700048849
Solucao Analitica,3.021639230929508e-32,1.83e-14,127.68685881778207
Solucao Analitica,2.4688748831230626e-32,1.83e-14,128.10210063507574
Solucao Analitica,2.1754864259750406e-32,1.83e-14,128.51734245236932
Solucao Analitica,1.7132279375417397e-32,1.83e-14,128.9325842696629
Solucao Analitica,1.9935342684466082e-32,1.83e-14,129.34782608695645
Solucao Analitica,2.265921564425198e-32,1.83e-14,129.76306790425014
Solucao Analitica,2.8804974226787063e-32,1.83e-14,130.1783097215437
Solucao Analitica,3.9684791127582505e-32,1.83e-14,130.5935515388373
Solucao Analitica,5.29017328079578e-32,1.83e-14,131.00879335613087
Solucao Analitica,7.730743201998195e-32,1.83e-14,131.42403517342456
Solucao Analitica,1.056753764376925e-31,1.83e-14,131.8392769907181
Solucao Analitica,1.445325627372969e-31,1.83e-14,132.25451880801168
Solucao Analitica,1.8346023728002383e-31,1.83e-14,132.66976062530526
Solucao Analitica,2.329085573014681e-31,1.83e-14,133.08500244259895
Solucao Analitica,2.684823011334294e-31,1.83e-14,133.5002442598925
Solucao Analitica,3.3471605301890634e-31,1.83e-14,133.91548607718607
Solucao Analitica,3.7305389413151385e-31,1.83e-14,134.33072789447976
Solucao Analitica,4.266779905223436e-31,1.83e-14,134.74596971177334
Solucao Analitica,4.813086344687951e-31,1.83e-14,135.1612115290669
Solucao Analitica,5.578209225621056e-31,1.83e-14,135.57645334636047
Solucao Analitica,6.55017044173851e-31,1.83e-14,135.99169516365416
Solucao Analitica,7.570688080553974e-31,1.83e-14,136.40693698094773
Solucao Analitica,8.622624861836e-31,1.83e-14,136.8221787982413
Solucao Analitica,1.0047802494370907e-30,1.83e-14,137.23742061553486
Solucao Analitica,1.1157493388093303e-30,1.83e-14,137.65266243282855
Solucao Analitica,1.247814423578837e-30,1.83e-14,138.06790425012213
Solucao Analitica,1.3282678726429564e-30,1.83e-14,138.4831460674157
Solucao Analitica,1.4467442891926588e-30,1.83e-14,138.89838788470925
Solucao Analitica,1.5347738187799904e-30,1.83e-14,139.31362970200294
Solucao Analitica,1.5971170186352223e-30,1.83e-14,139.72887151929652
Solucao Analitica,1.665916682325985e-30,1.83e-14,140.1441133365901
Solucao Analitica,1.7720740084037655e-30,1.83e-14,140.55935515388367
Solucao Analitica,1.9072441783109526e-30,1.83e-14,140.97459697117736
Solucao Analitica,2.0307615131342005e-30,1.83e-14,141.3898387884709
Solucao Analitica,2.1058152113776765e-30,1.83e-14,141.8050806057645
Solucao Analitica,2.195811800024166e-30,1.83e-14,142.22032242305818
Solucao Analitica,2.256528237064617e-30,1.83e-14,142.63556424035175
Solucao Analitica,2.2953994116737395e-30,1.83e-14,143.0508060576453
Solucao Analitica,2.2899966086600568e-30,1.83e-14,143.46604787493888
Solucao Analitica,2.3077978284739642e-30,1.83e-14,143.88128969223257
Solucao Analitica,2.253880329047124e-30,1.83e-14,144.29653150952615
Solucao Analitica,2.2145080116780015e-30,1.83e-14,144.7117733268197
Solucao Analitica,2.1346521594886536e-30,1.83e-14,145.12701514411327
Solucao Analitica,2.1034118894446043e-30,1.83e-14,145.54225696140696
Solucao Analitica,2.0314218156212308e-30,1.83e-14,145.95749877870054
Solucao Analitica,2.0229032694076597e-30,1.83e-14,146.37274059599412
Solucao Analitica,1.9367139247078258e-30,1.83e-14,146.78798241328766
Solucao Analitica,1.8818454311533314e-30,1.83e-14,147.20322423058136
Solucao Analitica,1.7606173613718296e-30,1.83e-14,147.61846604787493
Solucao Analitica,1.681496454304137e-30,1.83e-14,148.0337078651685
Solucao Analitica,1.5359503809788767e-30,1.83e-14,148.44894968246206
Solucao Analitica,1.3862809803522077e-30,1.83e-14,148.86419149975575
Solucao Analitica,1.2442392520794753e-30,1.83e-14,149.27943331704932
Solucao Analitica,1.139148448681211e-30,1.83e-14,149.6946751343429
Solucao Analitica,9.97173391286504e-31,1.83e-14,150.10991695163648
Solucao Analitica,9.20641586910483e-31,1.83e-14,150.52515876893017
Solucao Analitica,8.2497332202176e-31,1.83e-14,150.94040058622372
Solucao Analitica,7.547175160851735e-31,1.83e-14,151.3556424035173
Solucao Analitica,6.672658975018274e-31,1.83e-14,151.77088422081098
Solucao Analitica,5.917788557761853e-31,1.83e-14,152.18612603810456
Solucao Analitica,5.1645739078676825e-31,1.83e-14,152.6013678553981
Solucao Analitica,4.41330889052987e-31,1.83e-14,153.0166096726917
Solucao Analitica,3.5717665120670247e-31,1.83e-14,153.43185148998538
Solucao Analitica,3.109593024219669e-31,1.83e-14,153.84709330727895
Solucao Analitica,2.4884579275560262e-31,1.83e-14,154.26233512457253
Solucao Analitica,2.0753877249936465e-31,1.83e-14,154.67757694186608
Solucao Analitica,1.7643834986742271e-31,1.83e-14,155.09281875915977
Solucao Analitica,1.5916885772774776e-31,1.83e-14,155.50806057645335
Solucao Analitica,1.3385403724545663e-31,1.83e-14,155.92330239374692
Solucao Analitica,1.190380909594126e-31,1.83e-14,156.33854421104047
Solucao Analitica,1.0965711792434688e-31,1.83e-14,156.75378602833416
Solucao Analitica,9.505105704928015e-32,1.83e-14,157.16902784562774
Solucao Analitica,7.637555996084559e-32,1.83e-14,157.58426966292132
Solucao Analitica,6.489665190222574e-32,1.83e-14,157.99951148021486
Solucao Analitica,5.047917391502506e-32,1.83e-14,158.41475329750855
Solucao Analitica,4.420458820373146e-32,1.83e-14,158.82999511480213
Solucao Analitica,4.1421838711414956e-32,1.83e-14,159.2452369320957
Solucao Analitica,4.117698016479903e-32,1.83e-14,159.66047874938928
Solucao Analitica,3.786668782055496e-32,1.83e-14,160.07572056668297
Solucao Analitica,4.326641110291064e-32,1.83e-14,160.49096238397652
Solucao Analitica,4.4323847853145184e-32,1.83e-14,160.9062042012701
Solucao Analitica,4.117548112591898e-32,1.83e-14,161.3214460185638
Solucao Analitica,3.3036000902384283e-32,1.83e-14,161.73668783585737
Solucao Analitica,3.171465667261447e-32,1.83e-14,162.15192965315092
Solucao Analitica,2.727009044101935e-32,1.83e-14,162.5671714704445
Solucao Analitica,2.4192776800570505e-32,1.83e-14,162.98241328773818
Solucao Analitica,1.970879918377271e-32,1.83e-14,163.39765510503176
Solucao Analitica,1.8107644082001972e-32,1.83e-14,163.81289692232534
Solucao Analitica,1.9094600761261908e-32,1.83e-14,164.22813873961888
Solucao Analitica,2.1924076005796451e-32,1.83e-14,164.64338055691258
Solucao Analitica,2.1627160838057107e-32,1.83e-14,165.05862237420615
Solucao Analitica,2.0614424377580826e-32,1.83e-14,165.47386419149973
Solucao Analitica,1.9730214655460803e-32,1.83e-14,165.88910600879328
Solucao Analitica,1.8728180062259624e-32,1.83e-14,166.30434782608697
Solucao Analitica,1.5039968701435945e-32,1.83e-14,166.71958964338054
Solucao Analitica,1.2319171546947806e-32,1.83e-14,167.13483146067412
Solucao Analitica,1.0546088181841425e-32,1.83e-14,167.55007327796767
Solucao Analitica,7.786265865595232e-33,1.83e-14,167.96531509526136
Solucao Analitica,6.00317443535671e-33,1.83e-14,168.38055691255494
Solucao Analitica,5.808298767823184e-33,1.83e-14,168.7957987298485
Solucao Analitica,6.661499628237644e-33,1.83e-14,169.2110405471422
Solucao Analitica,6.676557490923174e-33,1.83e-14,169.62628236443578
Solucao Analitica,5.5202257019878865e-33,1.83e-14,170.04152418172933
Solucao Analitica,6.568283829970452e-33,1.83e-14,170.4567659990229
Solucao Analitica,4.9370574571838295e-33,1.83e-14,170.8720078163166
Solucao Analitica,4.8021453921642464e-33,1.83e-14,171.28724963361017
Solucao Analitica,2.7181049881748324e-33,1.83e-14,171.70249145090372
Solucao Analitica,2.353873711135006e-33,1.83e-14,172.1177332681973
Solucao Analitica,2.705089848780208e-33,1.83e-14,172.532975085491
Solucao Analitica,3.0754953124625885e-33,1.83e-14,172.94821690278457
Solucao Analitica,4.392236252026179e-33,1.83e-14,173.36345872007814
Solucao Analitica,7.11155461535115e-33,1.83e-14,173.7787005373717
Solucao Analitica,1.084841881739931e-32,1.83e-14,174.19394235466538
Solucao Analitica,9.990889208148764e-33,1.83e-14,174.60918417195896
Solucao Analitica,1.1946977215160807e-32,1.83e-14,175.02442598925253
Solucao Analitica,9.58236430159083e-33,1.83e-14,175.43966780654608
Solucao Analitica,1.1173161125545255e-32,1.83e-14,175.85490962383977
Solucao Analitica,1.1597231862437566e-32,1.83e-14,176.27015144113335
Solucao Analitica,1.37541908059493e-32,1.83e-14,176.68539325842693
Solucao Analitica,1.8446620822834253e-32,1.83e-14,177.1006350757205
Solucao Analitica,2.1218620320897746e-32,1.83e-14,177.51587689301417
Solucao Analitica,2.4950706308198924e-32,1.83e-14,177.93111871030774
Solucao Analitica,3.133889568970605e-32,1.83e-14,178.34636052760132
Solucao Analitica,3.4814463005974577e-32,1.83e-14,178.761602344895
Solucao Analitica,3.479993979345043e-32,1.83e-14,179.1768441621886
Solucao Analitica,2.8472271791433787e-32,1.83e-14,179.59208597948214
Solucao Analitica,3.150361031106009e-32,1.83e-14,180.0073277967757
Solucao Analitica,2.9566584922187395e-32,1.83e-14,180.4225696140694
Solucao Analitica,3.037405746536904e-32,1.83e-14,180.83781143136298
Solucao Analitica,2.720246950830746e-32,1.83e-14,181.25305324865653
Solucao Analitica,3.443210840093668e-32,1.83e-14,181.6682950659501
Solucao Analitica,3.5597486395851365e-32,1.83e-14,182.0835368832438
Solucao Analitica,3.9179831596348894e-32,1.83e-14,182.49877870053737
Solucao Analitica,3.8316254475843437e-32,1.83e-14,182.91402051783095
Solucao Analitica,3.7604789122858723e-32,1.83e-14,183.3292623351245
Solucao Analitica,3.8457017081070327e-32,1.83e-14,183.7445041524182
Solucao Analitica,3.5471117557505805e-32,1.83e-14,184.15974596971176
Solucao Analitica,2.759842266895464e-32,1.83e-14,184.57498778700534
Solucao Analitica,2.499962003710188e-32,1.83e-14,184.9902296042989
Solucao Analitica,2.37707979983224e-32,1.83e-14,185.40547142159258
Solucao Analitica,2.3147285799940752e-32,1.83e-14,185.82071323888616
Solucao Analitica,1.7751172266589236e-32,1.83e-14,186.23595505617973
Solucao Analitica,2.0635304869947209e-32,1.83e-14,186.65119687347342
Solucao Analitica,1.7044778937072066e-32,1.83e-14,187.06643869076697
Solucao Analitica,1.859126866903332e-32,1.83e-14,187.48168050806055
Solucao Analitica,1.526962697795675e-32,1.83e-14,187.89692232535413
Solucao Analitica,1.593302722613755e-32,1.83e-14,188.31216414264782
Solucao Analitica,1.2645811652440127e-32,1.83e-14,188.7274059599414
Solucao Analitica,1.1193497946491619e-32,1.83e-14,189.14264777723494
Solucao Analitica,8.494559582028865e-33,1.83e-14,189.55788959452852
Solucao Analitica,6.908345585381569e-33,1.83e-14,189.9731314118222
Solucao Analitica,5.133667152378088e-33,1.83e-14,190.38837322911579
Solucao Analitica,5.201053489670148e-33,1.83e-14,190.80361504640933
Solucao Analitica,4.6792980899664354e-33,1.83e-14,191.2188568637029
Solucao Analitica,5.6169009747739654e-33,1.83e-14,191.6340986809966
Solucao Analitica,7.492277498971604e-33,1.83e-14,192.04934049829018
Solucao Analitica,1.0104679738139708e-32,1.83e-14,192.46458231558375
Solucao Analitica,1.0103427445099268e-32,1.83e-14,192.8798241328773
Solucao Analitica,1.3682017312502366e-32,1.83e-14,193.295065950171
Solucao Analitica,1.7165852971113858e-32,1.83e-14,193.71030776746457
Solucao Analitica,1.765909078867678e-32,1.83e-14,194.12554958475815
Solucao Analitica,2.0348436217902685e-32,1.83e-14,194.5407914020517
Solucao Analitica,2.2320998175872522e-32,1.83e-14,194.9560332193454
Solucao Analitica,2.2440078151333388e-32,1.83e-14,195.37127503663896
Solucao Analitica,2.392137575111838e-32,1.83e-14,195.78651685393254
Solucao Analitica,2.4507832003569602e-32,1.83e-14,196.20175867122623
Solucao Analitica,2.817339054702967e-32,1.83e-14,196.61700048851978
Solucao Analitica,2.994896149371754e-32,1.83e-14,197.03224230581336
Solucao Analitica,3.585060751874238e-32,1.83e-14,197.44748412310693
Solucao Analitica,4.544272696621692e-32,1.83e-14,197.86272594040062
Solucao Analitica,4.5502249973774865e-32,1.83e-14,198.2779677576942
Solucao Analitica,5.248330179948954e-32,1.83e-14,198.69320957498775
Solucao Analitica,5.852523140069758e-32,1.83e-14,199.10845139228132
Solucao Analitica,5.532431510321422e-32,1.83e-14,199.52369320957501
Solucao Analitica,5.515334656426821e-32,1.83e-14,199.9389350268686
Solucao Analitica,5.487122888434359e-32,1.83e-14,200.35417684416214
Solucao Analitica,5.873482365057037e-32,1.83e-14,200.76941866145572
Solucao Analitica,6.493895481552876e-32,1.83e-14,201.1846604787494
Solucao Analitica,6.390164721840308e-32,1.83e-14,201.59990229604298
Solucao Analitica,7.563050003257871e-32,1.83e-14,202.01514411333656
Solucao Analitica,8.546770293494874e-32,1.83e-14,202.4303859306301
Solucao Analitica,9.845353394489549e-32,1.83e-14,202.8456277479238
Solucao Analitica,8.978645962897823e-32,1.83e-14,203.26086956521738
Solucao Analitica,1.060729661857157e-31,1.83e-14,203.67611138251095
Solucao Analitica,1.0265135674438512e-31,1.83e-14,204.09135319980464
Solucao Analitica,1.0640646568798747e-31,1.83e-14,204.5065950170982
Solucao Analitica,1.093533712507814e-31,1.83e-14,204.92183683439177
Solucao Analitica,1.1724215957322686e-31,1.83e-14,205.33707865168535
Solucao Analitica,1.0973662942892352e-31,1.83e-14,205.75232046897904
Solucao Analitica,1.167948735034924e-31,1.83e-14,206.1675622862726
Solucao Analitica,1.2265278503160617e-31,1.83e-14,206.58280410356616
Solucao Analitica,1.2752458610375862e-31,1.83e-14,206.99804592085974
Solucao Analitica,1.329858505730744e-31,1.83e-14,207.41328773815343
Solucao Analitica,1.455079569594744e-31,1.83e-14,207.828529555447
Solucao Analitica,1.4956802040766655e-31,1.83e-14,208.24377137274055
Solucao Analitica,1.5586810589078561e-31,1.83e-14,208.65901319003413
Solucao Analitica,1.4665448712949244e-31,1.83e-14,209.07425500732782
Solucao Analitica,1.5370801747171458e-31,1.83e-14,209.4894968246214
Solucao Analitica,1.413310963925846e-31,1.83e-14,209.90473864191495
Solucao Analitica,1.4081575966918414e-31,1.83e-14,210.31998045920852
Solucao Analitica,1.357569962205334e-31,1.83e-14,210.7352222765022
Solucao Analitica,1.3966369292077375e-31,1.83e-14,211.1504640937958
Solucao Analitica,1.3184269407184324e-31,1.83e-14,211.56570591108937
Solucao Analitica,1.490195817633469e-31,1.83e-14,211.98094772838292
Solucao Analitica,1.5509303267031142e-31,1.83e-14,212.3961895456766
Solucao Analitica,1.4577634582965418e-31,1.83e-14,212.81143136297018
Solucao Analitica,1.368282947520988e-31,1.83e-14,213.22667318026376
Solucao Analitica,1.3636547911629304e-31,1.83e-14,213.64191499755745
Solucao Analitica,1.2003358378393447e-31,1.83e-14,214.057156814851
Solucao Analitica,1.174072472855533e-31,1.83e-14,214.47239863214458
Solucao Analitica,1.024574041713435e-31,1.83e-14,214.88764044943815
Solucao Analitica,1.0070808049822378e-31,1.83e-14,215.30288226673184
Solucao Analitica,9.29449277262973e-32,1.83e-14,215.71812408402542
Solucao Analitica,9.56322018518251e-32,1.83e-14,216.13336590131897
Solucao Analitica,8.660064365558731e-32,1.83e-14,216.54860771861254
Solucao Analitica,8.729051778019788e-32,1.83e-14,216.96384953590623
Solucao Analitica,8.426620591440232e-32,1.83e-14,217.3790913531998
Solucao Analitica,7.526774963908367e-32,1.83e-14,217.79433317049336
Solucao Analitica,6.479324861732448e-32,1.83e-14,218.20957498778694
Solucao Analitica,6.957421924098888e-32,1.83e-14,218.62481680508063
Solucao Analitica,5.957142059232769e-32,1.83e-14,219.0400586223742
Solucao Analitica,5.025247753720086e-32,1.83e-14,219.45530043966775
Solucao Analitica,4.389013787326225e-32,1.83e-14,219.87054225696133
Solucao Analitica,4.652324521910416e-32,1.83e-14,220.28578407425502
Solucao Analitica,3.9487582391014545e-32,1.83e-14,220.7010258915486
Solucao Analitica,4.453712996395483e-32,1.83e-14,221.11626770884217
Solucao Analitica,4.3345460810865227e-32,1.83e-14,221.53150952613572
Solucao Analitica,4.084419691141153e-32,1.83e-14,221.9467513434294
Solucao Analitica,4.194916160118448e-32,1.83e-14,222.361993160723
Solucao Analitica,3.6508409508290534e-32,1.83e-14,222.77723497801657
Solucao Analitica,3.7921659346510143e-32,1.83e-14,223.19247679531026
Solucao Analitica,3.386025583475809e-32,1.83e-14,223.6077186126038
Solucao Analitica,3.2800994365345105e-32,1.83e-14,224.02296042989738
Solucao Analitica,3.247486521265297e-32,1.83e-14,224.43820224719096
Solucao Analitica,3.0634323177909476e-32,1.83e-14,224.85344406448465
Solucao Analitica,3.414914532641617e-32,1.83e-14,225.26868588177823
Solucao Analitica,3.643016860429981e-32,1.83e-14,225.68392769907177
Solucao Analitica,3.591859346282195e-32,1.83e-14,226.09916951636535
